text,label
"on the steps of the supreme court, too happy to hate",0
#xmasgiftsfromtrump wish list will give trump a very un-merry christmas,0
when will the economy start caring about home-care work?,0
how competent are nonprofit boards in strategic planning?,0
iran can reform if it follows in china's footsteps,0
obama responds to 8-year-old who has really big 'politics worries',0
ted cruz blasts new york times for keeping book off bestseller list,0
obama adviser john podesta's biggest regret is not getting ufo files released,0
megyn kelly: it's time to 'get comfortable' holding powerful men accountable,0
kris jenner pens sweet birthday message for grieving friend kathie lee gifford,0
taylor swift thanks her 'boyfriend adam' during iheartradio music awards speech,0
3 ways broadband internet is improving health care and education,0
officials: afghan taliban ready for open peace talks,0
beach boys confirm they're considering playing trump's inauguration,0
"bookworms, this 7-year-old wrote an anthem just for you",0
why companies shouldn't hide the financial risks of climate change,0
amy schumer talked about her tampon on the emmys red carpet,0
one key thing writing teachers never told me and probably won't tell you,0
we will beat trumpcare: we only lose if we forget what we're fighting for,0
'me and mrs. jones' singer billy paul has died,0
trump super pac gets 12-year-old girl to interview roy moore,0
"yup, hit musical 'hamilton' is heading to chicago",0
"brad pitt's despondent weatherman is 'so, so, so, so scared' right now",0
bill nye says empathy is necessary for human survival,0
friday talking points -- meet brian schweitzer,0
marqkria lost 260 pounds: 'my motivation came from wanting to take control of my life',0
elizabeth warren: new chat system lets banks avoid regulation with 'a wink and a nod',0
"meet the girl reshaping little league, one 70 mph fastball at a time",0
federal judge refuses to block mississippi anti-lgbt law,0
paul ryan's attempt at being a relatable 'emoji guy' backfires,0
'i am not your negro' trailer shows the lasting power of james baldwin's words,0
the bus that did not stop for us: a mother's take on the headscarf court ruling,0
"keystone xl looking more unlikely than ever, despite house vote to approve this dirty energy project",0
jesse williams set to be honored with humanitarian award at the 2016 bet awards,0
trump administration repeatedly denied there was any contact with russia during campaign,0
20 ways not to talk to your teenage daughter - then how to fix things,0
london's new mayor: i won't be able to visit the u.s. if donald trump wins,0
father of trump tower climber also has an important message for you,0
jonathan rhys meyers apologizes after troubling photos emerge,0
house republicans prepare their next move on immigration,0
"this week in world war i september 12-18, 1914",0
russian bobsledder nadezhda sergeeva fails doping test,0
an american beauty brand just released a line of nail polish for muslim women,0
rebel wilson sings the google translate versions of classic holiday songs,0
mitch mcconnell admits zika legislation is not clean,0
how the 'bachelor in paradise' premiere handled the shutdown,0
david chase analyzes 'the sopranos' ending shot-by-shot,0
here's how rihanna dresses for a casual tuesday,0
house conservatives are trying to kill the lame-duck session,0
"blackberry still exists, and it's doing alright",0
20 body changes nobody tells you come before menopause,0
director alexia kosmider talks new documentary transjourney (audio),0
are made-from-scratch ice cream shops on the rise? we hope so,0
these fashion grandpas could not be more adorable,0
the one big issue antonin scalia consistently got right,0
friday talking points -- games the whole family can play,0
will ferrell reprises his role as george w. bush for samantha bee,0
'run the rock 2020' committee created to make dwayne johnson president,0
which celebrities share your astrological sign?,0
how i got involved in campus safety as a student activist,0
russian athlete dedicates olympic medal to 'unfairly' banned compatriots,0
an immigration fight gives jeb bush his best moment of the entire debate season,0
the secrets behind the alvin ailey american dance theater,0
cbs news chief on bob schieffer's return: 'how could you sit out a year like this?',0
how the deportation crackdown is hurting immigrant victims of crime,0
donald trump implodes his way to strongest fundraising month yet,0
will the charlie hebdo terrorist attack kill intelligence reform in the united states?,0
dean heller's approval rating takes a hit after health care 'debacle',0
game changer: 4 reasons digital learning thwarts feelings of failure,0
largest ever all-female expedition sets sail for antarctica,0
how our allies in asia see the presumptive republican nominee,0
"syria, russia pound rebel-held aleppo but advances halt",0
"hulu's 'the handmaid's tale' adds joseph fiennes, will be b-a-n-a-n-a-s",0
tiffani thiessen's daughter and newborn son are beyond adorable,0
net neutrality supporters to protest at verizon stores nationwide this week,0
why this fierce model is ok with being called fat,0
princess nokia reveals she threw soup on racist subway rider in viral video,0
"a ""peace community"" tries nonviolent resistance in colombia",0
'this life isn't worth a damn': the precarious existence of czech intellectuals,0
5 questions i wish younger people would stop asking me,0
hillary clinton hits trump administration for approach to lgbtq issues,0
barack obama records robocall for doug jones in alabama senate race,0
pakistani military engagement: walking a fine line between saudi arabia and iran,0
"mike pence's nfl 'stunt' in indianapolis may have cost taxpayers over $88,000",0
"couple stole $35,000 from missing plane victims, police say",0
human skeletons found under nyc's washington square park,0
"pretty little liars 501: ""escape from new york""",0
elizabeth warren reveals why she just had to attend donald trump's inauguration,0
elite universities are compromising student mental healthcare amid heightened stress culture,0
